bID,pID,AB,H,PA,RL,SAC,SO,TB,W,matchID,AVG,OBP,ov_AB,ov_H,ov_PA,ov_SAC,ov_SO,ov_TB,ov_W,ov_FACED,ov_AVG,ov_OBP,ov_SO_PCT,ov_W_PCT,ov_H_PCT,ovp_AB,ovp_H,ovp_PA,ovp_SAC,ovp_SO,ovp_TB,ovp_W,ovp_FACED,ovp_SO_PCT,ovp_W_PCT,ovp_H_PCT,ovp_AVG,ovp_OBP
offej001,selea001,37,14,42,R,1,10,21,5,offej001_selea001,0.378378378378,0.452380952381,1619,428,1825,26,279,687,206,51,0.264360716492,0.347397260274,0.152876712329,0.112876712329,0.234520547945,2458,759,2790,32,397,1453,332,65,0.14229390681,0.118996415771,0.272043010753,0.308787632221,0.391039426523
offej001,smolj001,31,5,32,R,1,7,5,1,offej001_smolj001,0.161290322581,0.1875,1619,428,1825,26,279,687,206,51,0.264360716492,0.347397260274,0.152876712329,0.112876712329,0.234520547945,3062,766,3336,28,689,1427,274,73,0.206534772182,0.0821342925659,0.229616306954,0.250163291966,0.31175059952
offej001,stanm003,33,10,37,L,0,5,12,4,offej001_stanm003,0.30303030303,0.378378378378,1619,428,1825,26,279,687,206,51,0.264360716492,0.347397260274,0.152876712329,0.112876712329,0.234520547945,203,44,229,4,52,72,26,7,0.227074235808,0.113537117904,0.192139737991,0.216748768473,0.305676855895
offej001,swifb001,25,7,33,R,0,1,9,8,offej001_swifb001,0.28,0.454545454545,1619,428,1825,26,279,687,206,51,0.264360716492,0.347397260274,0.152876712329,0.112876712329,0.234520547945,290,81,315,1,46,162,25,10,0.146031746032,0.0793650793651,0.257142857143,0.279310344828,0.336507936508
offej001,swing001,33,7,38,L,0,5,9,5,offej001_swing001,0.212121212121,0.315789473684,1619,428,1825,26,279,687,206,51,0.264360716492,0.347397260274,0.152876712329,0.112876712329,0.234520547945,689,201,758,8,117,416,69,23,0.154353562005,0.0910290237467,0.265171503958,0.291727140784,0.356200527704
offej001,thomj003,26,5,33,L,0,2,9,7,offej001_thomj003,0.192307692308,0.363636363636,1619,428,1825,26,279,687,206,51,0.264360716492,0.347397260274,0.152876712329,0.112876712329,0.234520547945,126,41,145,2,11,77,19,5,0.0758620689655,0.131034482759,0.28275862069,0.325396825397,0.413793103448
offej001,tracs001,24,4,28,R,0,6,8,4,offej001_tracs001,0.166666666667,0.285714285714,1619,428,1825,26,279,687,206,51,0.264360716492,0.347397260274,0.152876712329,0.112876712329,0.234520547945,3034,909,3439,42,446,1920,405,85,0.129688863042,0.117766792672,0.264321023553,0.299604482531,0.382087816226
offej001,waket001,27,4,32,R,0,3,4,5,offej001_waket001,0.148148148148,0.28125,1619,428,1825,26,279,687,206,51,0.264360716492,0.347397260274,0.152876712329,0.112876712329,0.234520547945,4602,1192,5176,45,783,2465,574,113,0.15127511592,0.110896445131,0.23029366306,0.25901781834,0.341190108192
offej001,weavj002,28,8,31,R,0,5,13,3,offej001_weavj002,0.285714285714,0.354838709677,1619,428,1825,26,279,687,206,51,0.264360716492,0.347397260274,0.152876712329,0.112876712329,0.234520547945,1958,564,2149,26,301,1168,191,60,0.14006514658,0.0888785481619,0.26244765007,0.288049029622,0.351326198232
offej001,welld001,36,11,40,L,0,5,18,4,offej001_welld001,0.305555555556,0.375,1619,428,1825,26,279,687,206,51,0.264360716492,0.347397260274,0.152876712329,0.112876712329,0.234520547945,3351,983,3559,23,495,1947,208,80,0.139084012363,0.0584433829727,0.276201180107,0.293345270069,0.33464456308
offej001,wittb001,25,10,31,R,1,0,22,6,offej001_wittb001,0.4,0.516129032258,1619,428,1825,26,279,687,206,51,0.264360716492,0.347397260274,0.152876712329,0.112876712329,0.234520547945,984,321,1140,15,163,644,156,28,0.14298245614,0.136842105263,0.281578947368,0.326219512195,0.418421052632
everc001,ashba002,24,6,26,R,0,5,8,2,everc001_ashba002,0.25,0.307692307692,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,1692,508,1879,19,240,1025,187,47,0.127727514635,0.0995210218201,0.270356572645,0.300236406619,0.369877594465
everc001,colob001,30,6,33,R,0,13,16,3,everc001_colob001,0.2,0.272727272727,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,3625,1007,3960,41,707,2083,335,103,0.178535353535,0.084595959596,0.254292929293,0.277793103448,0.338888888889
everc001,garcf002,26,11,27,R,1,3,17,1,everc001_garcf002,0.423076923077,0.444444444444,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,3151,894,3479,25,529,1843,328,89,0.152055188272,0.0942799655073,0.256970393791,0.283719454142,0.351250359299
everc001,hallr001,30,7,32,R,1,2,19,2,everc001_hallr001,0.233333333333,0.28125,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,3914,1051,4187,37,749,1899,273,96,0.178887031287,0.0652018151421,0.251015046573,0.268523249872,0.316216861715
everc001,johnj007,30,7,33,R,1,5,13,3,everc001_johnj007,0.233333333333,0.30303030303,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,1517,433,1689,13,218,864,172,47,0.129070455891,0.101835405565,0.256364712848,0.285431773237,0.358200118413
everc001,lohsk001,29,14,32,R,0,3,26,3,everc001_lohsk001,0.48275862069,0.53125,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,2864,825,3123,29,411,1635,259,87,0.131604226705,0.0829330771694,0.264169068204,0.288058659218,0.347102145373
everc001,maddg002,37,9,38,R,1,11,13,1,everc001_maddg002,0.243243243243,0.263157894737,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,5575,1564,5939,81,846,2837,364,120,0.142448223607,0.0612897794241,0.263343997306,0.280538116592,0.32463377673
everc001,martp001,24,6,26,R,1,9,8,2,everc001_martp001,0.25,0.307692307692,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,3163,749,3481,29,903,1467,318,92,0.25940821603,0.0913530594657,0.215168055157,0.236800505849,0.306521114622
everc001,moyej001,27,7,31,L,0,6,15,4,everc001_moyej001,0.259259259259,0.354838709677,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,4907,1438,5382,45,653,2971,475,120,0.121330360461,0.0882571534745,0.267186919361,0.293050743835,0.355444072835
everc001,muldm001,24,6,27,L,2,4,20,3,everc001_muldm001,0.25,0.333333333333,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,1229,348,1347,19,187,644,118,38,0.138827023014,0.0876020786934,0.258351893096,0.283157038242,0.345953971789
everc001,mulht001,27,7,29,L,0,1,12,2,everc001_mulht001,0.259259259259,0.310344827586,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,1279,395,1396,15,143,743,117,33,0.102435530086,0.0838108882521,0.282951289398,0.308835027365,0.36676217765
everc001,mussm001,33,10,35,R,0,13,20,2,everc001_mussm001,0.30303030303,0.342857142857,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,4858,1283,5200,45,1000,2494,342,116,0.192307692308,0.0657692307692,0.246730769231,0.264100452861,0.3125
everc001,nomoh001,30,3,31,R,0,13,7,1,everc001_nomoh001,0.1,0.129032258065,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,1847,488,2113,21,460,1048,266,60,0.217699952674,0.125887363938,0.230951254141,0.264212236058,0.356838618079
everc001,parkc002,25,8,28,R,0,4,22,3,everc001_parkc002,0.32,0.392857142857,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,1671,438,1958,21,331,954,287,53,0.169050051073,0.14657814096,0.223697650664,0.262118491921,0.370275791624
everc001,petta001,32,9,32,L,0,7,14,0,everc001_petta001,0.28125,0.28125,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,4684,1338,5127,60,833,2364,443,127,0.162473181198,0.0864053052467,0.260971328262,0.285653287788,0.347376633509
everc001,radkb001,31,6,32,R,1,7,14,1,everc001_radkb001,0.193548387097,0.21875,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,3854,1154,4082,45,566,2361,228,93,0.138657520823,0.0558549730524,0.28270455659,0.299429164504,0.338559529642
everc001,sabac001,26,6,29,L,0,8,6,3,everc001_sabac001,0.230769230769,0.310344827586,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,4604,1190,5073,57,965,2347,469,121,0.190222747881,0.0924502266903,0.23457520205,0.258470894874,0.32702542874
everc001,santj003,24,8,27,L,1,4,8,3,everc001_santj003,0.333333333333,0.407407407407,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,2256,575,2437,17,536,1208,181,64,0.219942552318,0.0742716454657,0.235945835043,0.254875886525,0.310217480509
everc001,schic002,25,6,26,R,0,9,17,1,everc001_schic002,0.24,0.269230769231,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,4165,1091,4439,39,962,2201,274,96,0.216715476459,0.061725613877,0.245776075693,0.261944777911,0.30750168957
everc001,smolj001,37,11,39,R,0,7,20,2,everc001_smolj001,0.297297297297,0.333333333333,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,3062,766,3336,28,689,1427,274,73,0.206534772182,0.0821342925659,0.229616306954,0.250163291966,0.31175059952
everc001,westj001,28,9,32,R,1,2,20,4,everc001_westj001,0.321428571429,0.40625,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,1981,560,2195,22,250,1011,214,62,0.113895216401,0.0974943052392,0.255125284738,0.282685512367,0.352619589977
everc001,zitob001,33,7,33,L,0,10,11,0,everc001_zitob001,0.212121212121,0.212121212121,632,169,678,10,146,326,46,22,0.267405063291,0.317109144543,0.215339233038,0.0678466076696,0.249262536873,3801,931,4299,44,673,1744,498,108,0.156548034427,0.115840893231,0.216561991161,0.244935543278,0.332402884392
relad001,browk001,26,7,31,R,1,3,11,5,relad001_browk001,0.269230769231,0.387096774194,133,27,148,2,26,39,15,5,0.203007518797,0.283783783784,0.175675675676,0.101351351351,0.182432432432,2555,665,2805,23,461,1129,250,71,0.164349376114,0.0891265597148,0.237076648841,0.260273972603,0.326203208556
relad001,glavt001,29,6,32,L,1,7,8,3,relad001_glavt001,0.206896551724,0.28125,133,27,148,2,26,39,15,5,0.203007518797,0.283783783784,0.175675675676,0.101351351351,0.182432432432,5166,1496,5805,58,642,2776,639,114,0.110594315245,0.11007751938,0.257708871662,0.289585753,0.367786391042
relad001,hudst001,23,4,26,R,0,3,8,3,relad001_hudst001,0.173913043478,0.269230769231,133,27,148,2,26,39,15,5,0.203007518797,0.283783783784,0.175675675676,0.101351351351,0.182432432432,4339,1170,4822,50,674,2171,483,117,0.139776026545,0.100165906263,0.242637909581,0.26964738419,0.342803815844
relad001,millk004,25,5,26,R,0,6,7,1,relad001_millk004,0.2,0.230769230769,133,27,148,2,26,39,15,5,0.203007518797,0.283783783784,0.175675675676,0.101351351351,0.182432432432,4024,1159,4422,23,659,2173,398,109,0.149027589326,0.0900045228403,0.262098597919,0.288021868787,0.35210312076
relad001,vazqj001,30,5,33,R,0,7,5,3,relad001_vazqj001,0.166666666667,0.242424242424,133,27,148,2,26,39,15,5,0.203007518797,0.283783783784,0.175675675676,0.101351351351,0.182432432432,4001,1124,4339,33,841,2419,338,115,0.193823461627,0.0778981332104,0.259045863102,0.280929767558,0.336943996313
johnc002,astap001,26,6,31,R,1,3,10,5,johnc002_astap001,0.230769230769,0.354838709677,362,81,416,5,94,181,54,13,0.223756906077,0.324519230769,0.225961538462,0.129807692308,0.194711538462,2304,699,2595,27,400,1427,291,62,0.154142581888,0.112138728324,0.26936416185,0.303385416667,0.381502890173
johnc002,estes001,23,8,27,L,0,2,8,4,johnc002_estes001,0.347826086957,0.444444444444,362,81,416,5,94,181,54,13,0.223756906077,0.324519230769,0.225961538462,0.129807692308,0.194711538462,1434,412,1671,19,247,772,237,47,0.147815679234,0.141831238779,0.246558946738,0.287308228731,0.388390185518
johnc002,glavt001,31,4,31,L,0,4,10,0,johnc002_glavt001,0.129032258065,0.129032258065,362,81,416,5,94,181,54,13,0.223756906077,0.324519230769,0.225961538462,0.129807692308,0.194711538462,5166,1496,5805,58,642,2776,639,114,0.110594315245,0.11007751938,0.257708871662,0.289585753,0.367786391042
johnc002,ishik001,18,6,28,L,0,5,20,10,johnc002_ishik001,0.333333333333,0.571428571429,362,81,416,5,94,181,54,13,0.223756906077,0.324519230769,0.225961538462,0.129807692308,0.194711538462,116,34,153,0,18,61,37,5,0.117647058824,0.241830065359,0.222222222222,0.293103448276,0.464052287582
johnc002,maddg002,41,8,46,R,0,7,14,5,johnc002_maddg002,0.19512195122,0.282608695652,362,81,416,5,94,181,54,13,0.223756906077,0.324519230769,0.225961538462,0.129807692308,0.194711538462,5575,1564,5939,81,846,2837,364,120,0.142448223607,0.0612897794241,0.263343997306,0.280538116592,0.32463377673
johnc002,mlicd001,25,8,28,R,0,6,18,3,johnc002_mlicd001,0.32,0.392857142857,362,81,416,5,94,181,54,13,0.223756906077,0.324519230769,0.225961538462,0.129807692308,0.194711538462,510,157,585,6,68,336,75,19,0.116239316239,0.128205128205,0.268376068376,0.307843137255,0.396581196581
johnc002,neagd001,23,4,27,L,0,6,6,4,johnc002_neagd001,0.173913043478,0.296296296296,362,81,416,5,94,181,54,13,0.223756906077,0.324519230769,0.225961538462,0.129807692308,0.194711538462,1761,500,1951,23,278,1088,190,47,0.142491030241,0.09738595592,0.256278831369,0.283929585463,0.353664787289
johnc002,nomoh001,23,3,27,R,0,15,5,4,johnc002_nomoh001,0.130434782609,0.259259259259,362,81,416,5,94,181,54,13,0.223756906077,0.324519230769,0.225961538462,0.129807692308,0.194711538462,1847,488,2113,21,460,1048,266,60,0.217699952674,0.125887363938,0.230951254141,0.264212236058,0.356838618079
johnc002,schic002,38,11,42,R,1,18,25,4,johnc002_schic002,0.289473684211,0.357142857143,362,81,416,5,94,181,54,13,0.223756906077,0.324519230769,0.225961538462,0.129807692308,0.194711538462,4165,1091,4439,39,962,2201,274,96,0.216715476459,0.061725613877,0.245776075693,0.261944777911,0.30750168957
johnc002,schmj001,38,7,42,R,0,12,17,4,johnc002_schmj001,0.184210526316,0.261904761905,362,81,416,5,94,181,54,13,0.223756906077,0.324519230769,0.225961538462,0.129807692308,0.194711538462,2355,619,2655,30,462,1229,300,68,0.174011299435,0.112994350282,0.233145009416,0.262845010616,0.346139359699
johnc002,tomkb001,26,7,29,R,1,5,27,3,johnc002_tomkb001,0.269230769231,0.344827586207,362,81,416,5,94,181,54,13,0.223756906077,0.324519230769,0.225961538462,0.129807692308,0.194711538462,1545,430,1735,15,202,866,190,49,0.116426512968,0.109510086455,0.247838616715,0.278317152104,0.35734870317
johnc002,tracs001,26,3,32,R,2,6,7,6,johnc002_tracs001,0.115384615385,0.28125,362,81,416,5,94,181,54,13,0.223756906077,0.324519230769,0.225961538462,0.129807692308,0.194711538462,3034,909,3439,42,446,1920,405,85,0.129688863042,0.117766792672,0.264321023553,0.299604482531,0.382087816226
johnc002,valdi001,24,6,26,R,0,5,14,2,johnc002_valdi001,0.25,0.307692307692,362,81,416,5,94,181,54,13,0.223756906077,0.324519230769,0.225961538462,0.129807692308,0.194711538462,1509,402,1643,16,226,816,134,48,0.137553256239,0.0815581253804,0.244674376141,0.266401590457,0.326232501522
robed001,batim001,28,7,33,R,0,5,10,5,robed001_batim001,0.25,0.363636363636,478,126,525,6,65,195,47,13,0.26359832636,0.329523809524,0.12380952381,0.0895238095238,0.24,1684,497,1930,33,184,944,246,58,0.0953367875648,0.127461139896,0.257512953368,0.29513064133,0.384974093264
robed001,hernl003,49,12,53,R,0,8,21,4,robed001_hernl003,0.244897959184,0.301886792453,478,126,525,6,65,195,47,13,0.26359832636,0.329523809524,0.12380952381,0.0895238095238,0.24,4953,1499,5519,73,685,2885,566,129,0.124116687806,0.102554810654,0.271607175213,0.3026448617,0.374161985867
robed001,jennj001,26,8,33,R,1,2,17,7,robed001_jennj001,0.307692307692,0.454545454545,478,126,525,6,65,195,47,13,0.26359832636,0.329523809524,0.12380952381,0.0895238095238,0.24,972,300,1125,7,111,577,153,31,0.0986666666667,0.136,0.266666666667,0.308641975309,0.402666666667
robed001,lawrb001,29,5,33,R,1,4,5,4,robed001_lawrb001,0.172413793103,0.272727272727,478,126,525,6,65,195,47,13,0.26359832636,0.329523809524,0.12380952381,0.0895238095238,0.24,728,209,812,7,76,414,84,21,0.0935960591133,0.103448275862,0.257389162562,0.287087912088,0.360837438424
robed001,lowed001,38,12,41,R,0,7,16,3,robed001_lowed001,0.315789473684,0.365853658537,478,126,525,6,65,195,47,13,0.26359832636,0.329523809524,0.12380952381,0.0895238095238,0.24,3221,950,3560,27,472,1725,339,96,0.132584269663,0.0952247191011,0.266853932584,0.294939459795,0.362078651685
robed001,maddg002,33,11,36,R,0,3,16,3,robed001_maddg002,0.333333333333,0.388888888889,478,126,525,6,65,195,47,13,0.26359832636,0.329523809524,0.12380952381,0.0895238095238,0.24,5575,1564,5939,81,846,2837,364,120,0.142448223607,0.0612897794241,0.263343997306,0.280538116592,0.32463377673
robed001,ortir001,30,6,33,R,1,2,9,3,robed001_ortir001,0.2,0.272727272727,478,126,525,6,65,195,47,13,0.26359832636,0.329523809524,0.12380952381,0.0895238095238,0.24,1724,470,2010,24,268,891,286,57,0.133333333333,0.142288557214,0.233830845771,0.272621809745,0.376119402985
robed001,peavj001,27,7,29,R,0,3,13,2,robed001_peavj001,0.259259259259,0.310344827586,478,126,525,6,65,195,47,13,0.26359832636,0.329523809524,0.12380952381,0.0895238095238,0.24,2148,560,2394,22,503,1113,246,67,0.210108604845,0.102756892231,0.233918128655,0.260707635009,0.336675020886
robed001,pennb002,36,12,39,R,0,4,18,3,robed001_pennb002,0.333333333333,0.384615384615,478,126,525,6,65,195,47,13,0.26359832636,0.329523809524,0.12380952381,0.0895238095238,0.24,1985,578,2210,21,271,1089,225,59,0.122624434389,0.101809954751,0.261538461538,0.291183879093,0.36334841629
robed001,schmj001,52,14,55,R,0,8,20,3,robed001_schmj001,0.269230769231,0.309090909091,478,126,525,6,65,195,47,13,0.26359832636,0.329523809524,0.12380952381,0.0895238095238,0.24,2355,619,2655,30,462,1229,300,68,0.174011299435,0.112994350282,0.233145009416,0.262845010616,0.346139359699
robed001,selea001,29,6,30,R,1,3,6,1,robed001_selea001,0.206896551724,0.233333333333,478,126,525,6,65,195,47,13,0.26359832636,0.329523809524,0.12380952381,0.0895238095238,0.24,2458,759,2790,32,397,1453,332,65,0.14229390681,0.118996415771,0.272043010753,0.308787632221,0.391039426523
robed001,tomkb001,47,11,51,R,0,7,16,4,robed001_tomkb001,0.234042553191,0.294117647059,478,126,525,6,65,195,47,13,0.26359832636,0.329523809524,0.12380952381,0.0895238095238,0.24,1545,430,1735,15,202,866,190,49,0.116426512968,0.109510086455,0.247838616715,0.278317152104,0.35734870317
robed001,webbb001,54,15,59,R,2,9,28,5,robed001_webbb001,0.277777777778,0.338983050847,478,126,525,6,65,195,47,13,0.26359832636,0.329523809524,0.12380952381,0.0895238095238,0.24,1270,354,1449,23,219,647,179,40,0.151138716356,0.12353347136,0.244306418219,0.27874015748,0.367839889579
sancr001,avers001,28,10,29,L,1,1,12,1,sancr001_avers001,0.357142857143,0.379310344828,489,128,527,11,58,174,38,16,0.261758691207,0.314990512334,0.110056925996,0.0721062618596,0.242884250474,888,242,973,11,125,443,85,26,0.128468653649,0.087358684481,0.248715313464,0.272522522523,0.336073997945
sancr001,benea001,27,9,28,R,1,1,11,1,sancr001_benea001,0.333333333333,0.357142857143,489,128,527,11,58,174,38,16,0.261758691207,0.314990512334,0.110056925996,0.0721062618596,0.242884250474,1892,525,2118,25,374,1107,226,48,0.176581680831,0.106704438149,0.247875354108,0.277484143763,0.354579792257
sancr001,burbd001,41,9,44,R,1,5,11,3,sancr001_burbd001,0.219512195122,0.272727272727,489,128,527,11,58,174,38,16,0.261758691207,0.314990512334,0.110056925996,0.0721062618596,0.242884250474,1329,379,1481,16,246,763,152,44,0.166103983795,0.102633355841,0.255908170155,0.28517682468,0.358541525996
